index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
32475541,20210708,32475541,10406073,너와의 드라이브,스위밍풀,너와의 드라이브,"인디음악, 록/메탈",186,#시티팝한국 #Rock #록 #시티팝
32482640,20210708,32482640,10407512,고강동,박소은,너는 나의 문학,"인디음악, 록/메탈","4,648",#cksraum #감성 #팝송 #인디음악
32500142,20210708,32500142,10410798,HIGH ON MY OWN SUPPLY,KILLBOY,HIGH ON MY OWN SUPPLY,POP,36,#유니크 #감각적인 #할로윈 #파티
32502550,20210708,32502550,10411218,SOUTHSIDE,Sam Hunt,Body Like A Back Road,컨트리,350,#감성 #여름 #하이틴
32506662,20210708,32506662,10412045,사실은,라디오 파라다이스 (Radio Paradise),사실은,"인디음악, 록/메탈",599,#퇴근길 #레트로 #시티팝
32528371,20210708,32528371,10416723,LOOK,Apink (에이핑크),Be Myself,댄스,"8,994",#댄스 #아이돌 #청량 #숨은명곡
32532183,20210708,32532183,10417610,Rushing Back (Feat. Vera Blue) [Alternate Versions],Flume,Rushing Back (feat. Vera Blue) [Petit Biscuit Remix],일렉트로니카,24,#유니크 #감각적인
32535136,20210708,32535136,10418135,bandaids (live sessions),keshi,alright (live sessions),POP,"1,329",#때껄룩 #휴식 #감성
32536431,20210708,32536431,10418395,In or Out,Jens,In or Out,POP,"26,716",#매력적인 #감성 #팝송 #남자보컬
32536488,20210708,32536488,10418408,Everytime (Cover),AJ Mitchell,Everytime (Cover),POP,487,#일상 #휴식 #음색 #감성
32543384,20210708,32543384,10419826,Children,BVNDIT (밴디트),Children,R&B/Soul,"1,416",#감각적인 #세련된 #알앤비 #소울
32543478,20210708,32543478,10419864,Tattoo,Balcony,He Don't Trust Me,POP,562,#음색깡패 #음색 #매력적인 #남자보컬
32543479,20210708,32543479,10419865,DYE,GOT7 (갓세븐),AURA,랩/힙합,"12,783",#편집샵 #감각적인 #트렌디 #케이팝
32559498,20210708,32559498,10423202,Stay Tonight,청하,Stay Tonight,댄스,"47,256",#댄스 #아이돌 #스트레스 #운동
32559536,20210708,32559536,10423225,The Arcade,BEACHWARE,The Arcade,록/메탈,5,#청춘 #하이틴
32567076,20210708,32567076,10424613,시간 훅가는 재즈 디바스 명곡별 베스트 2 버전 (2 Best Versions of Greatest Jazz Divas Songs),Ella Fitzgerald,Sophisticated Lady,재즈,9,#올드재즈 #재즈
32574836,20210708,32574836,10384563,Death of the Party (Bonus Track Version),The Magic Gang,Take Back The Track,록/메탈,133,#하이틴 #레트로 #감성 #청춘
32574989,20210708,32574989,10425995,this time last year,Nightly,this time last year,"POP, 록/메탈",269,#버스 #여름밤 #팝 #청량함
32581667,20210708,32581667,10427243,그냥,이영지,그냥,랩/힙합,"18,525",#힙합 #잔잔한 #감성 #국내힙합
32584808,20210708,32584808,10428003,Fall Apart,HALP,Fly,일렉트로니카,35,#유니크 #감각적인
32593123,20210708,32593123,10429632,Carnival,BVNDIT (밴디트),Cool,댄스,194,#편집샵 #감각적인 #트렌디 #케이팝
32611648,20210708,32611648,10433198,I Need You To Hate Me,JC Stewart,I Need You To Hate Me,POP,"2,492",#창작 #배경음악 #그루브 #느낌있는
32611785,20210708,32611785,10433238,Worse (Acoustic),New Hope Club,Worse (Acoustic),POP,"1,667",#서정적 #음색 #감성 #팝송
32620701,20210708,32620701,10434955,Delight - The 2nd Mini Album,백현 (BAEKHYUN),R U Ridin'?,R&B/Soul,"58,288",#작사가 #알앤비 #켄지 #소울
32620704,20210708,32620704,10434955,Delight - The 2nd Mini Album,백현 (BAEKHYUN),Poppin',R&B/Soul,"61,451",#아이돌 #수록곡 #신나는
32627575,20210708,32627575,10436209,Fuzzybrain,Dayglow,Listerine,록/메탈,67,#하이틴 #인디록 #인디팝 #청춘
32635506,20210708,32635506,10437581,Waterfalls,Gemelle,Waterfalls,POP,139,#기분전환 #휴식 #감성 #힐링
32636659,20210708,32636659,10437786,MORE & MORE,TWICE (트와이스),MAKE ME GO,댄스,"8,065",#편집샵 #댄스 #트와이스 #케이팝
32645580,20210708,32645580,10439332,물감,"공기남 , 고닥",물감 (feat. 1ho),"인디음악, 포크/블루스","2,908",#이별 #트렌디 #사랑 #인디
32667985,20210708,32667985,10442715,Shades of Blue,Lyra Blue,Yeah Yeah Yeah,POP,66,#저녁 #유니크 #감각적인 #드라이브
32675120,20210708,32675120,10443857,Sideways to New Italy,Rolling Blackouts Coastal Fever,Falling Thunder,록/메탈,13,#하이틴 #팀워너 #해외락 #청춘
32689879,20210708,32689879,10446194,ARTIST. 이민석,Anonymous Artists,예쁜 말 (Art. 이민석) (Prod. GC),"R&B/Soul, 인디음악","6,627",#감성힙합 #취향저격 #트렌디 #인디
32696420,20210708,32696420,10447240,m o v i e,lofi,m o v i e (feat. Jade),R&B/Soul,"2,484",#밤 #잔잔한 #한강 #산책
32696461,20210708,32696461,10447255,우리의 바다에,이나래,우리의 바다에 (All the way to you),"R&B/Soul, 인디음악",643,#설렘 #카페 #사랑 #인디
32696551,20210708,32696551,10447267,Lovergirl,Andrea Valle,Lovergirl,R&B/Soul,2,#유니크 #감각적인
32697985,20210708,32697985,10447504,LA Without You,Brdgs,LA Without You,POP,871,#버스 #하이틴 #팝 #감성
32706637,20210708,32706637,10448955,Dive,조제 (Josee),Dive,R&B/Soul,"1,239",#퇴근길 #잔잔 #시티팝 #노래추천
32708217,20210708,32708217,10449412,Songs for Dads,The Walters,New Girl (Tom's Song),록/메탈,86,#센치 #하이틴 #공허함 #청춘
32714482,20210708,32714482,10450421,2:00am in LA,Jake Miller,Parties,POP,"4,454",#매장음악 #기분전환 #트렌디 #팝송
32715923,20210708,32715923,10450786,6pc Hot EP,6LACK,ATL Freestyle,랩/힙합,"1,110",#트렌디 #팝 #비오는날
32718868,20210708,32718868,10451329,Can't Say Why,"Um41k , Laust , Josh Bogert",Can't Say Why,POP,498,#유니크 #감각적인 #그루브 #느낌있는
32722583,20210708,32722583,10451854,좀 걸을까요?,윤한솔,좀 걸을까요?,"발라드, 인디음악","1,135",#분위기 #좋은곡들 #밤 #추천곡
32723903,20210708,32723903,10452156,Heat Waves,Glass Animals,Heat Waves,POP,"1,943",#빌보드 #새벽감성 #Pop #센치한
32732856,20210708,32732856,10453504,Summer Feelings (feat. Charlie Puth) [Acoustic],Lennon Stella,Summer Feelings (feat. Charlie Puth) [Acoustic],POP,964,#그루브 #느낌있는 #음색 #팝송
32743111,20210708,32743111,10455276,OCEAN,OoOo (오넷),OCEAN (Feat. 추서준),R&B/Soul,"1,320",#그루브 #좋은곡들 #퇴근길 #추천곡
32748914,20210708,32748914,10456112,Monster - The 1st Mini Album,레드벨벳-아이린&슬기,Jelly,댄스,"12,459",#편집샵 #아이돌 #수록곡 #케이팝
32752052,20210708,32752052,10456624,Till the Morning,Claire Ridgely,Till the Morning,POP,130,#저녁 #드라이브 #카페 #팝
32752211,20210708,32752211,10456644,Dear You,Anthony Russo,More Than You Know,POP,325,#저녁 #기분전환 #드라이브
32754159,20210708,32754159,10456874,Fly Away with You,Iberia,Fly Away with You,POP,57,#저녁 #드라이브 #기분전환 #사랑
32775936,20210708,32775936,10460239,This Year's Summer,Violet Days,This Year's Summer,POP,209,#여행 #기분좋은 #팝
32807954,20210708,32807954,10465838,No Pressure,Logic,Dark Place,랩/힙합,66,#국힙 #힙합 #감성
32810868,20210708,32810868,10466415,여름이 가기 전에,뎁트,여름이 가기 전에 (Feat. KURO),R&B/Soul,"3,812",#음색깡패 #고막남친 #한강 #산책
32812335,20210708,32812335,10466644,Perfect,Falling Feathers,Perfect,POP,14,#몽환 #기분전환 #팝 #신나는
32815477,20210708,32815477,10467375,Monsters,The Midnight,Dance With Somebody,일렉트로니카,9,#유니크 #감각적인
32818943,20210708,32818943,10468205,그대와 춤을,예빛,소낙비,"인디음악, 포크/블루스","2,854",#잔잔한 #감성 #까페 #불면증
32819720,20210708,32819720,10468402,Cold Feet,"Rony Rex , Girli",Cold Feet,일렉트로니카,94,#유니크 #감각적인 #스타일리시 #매장음악
32828600,20210708,32828600,10470101,EVIL,AViVA,EVIL,POP,229,#유니크 #매장음악 #감각적인 #라떼
32853566,20210708,32853566,10475009,Open Up Your Head,Sea Girls,Do You Really Wanna Know?,록/메탈,23,#청춘 #하이틴
32853868,20210708,32853868,10475101,I'm Sorry,Peach Tree Rascals,I'm Sorry,POP,463,#여름밤 #나른한 #청량함 #까페
32858161,20210708,32858161,10476094,Balloon,오팔 (Oriental Palette),Balloon,"인디음악, 록/메탈",129,#밤 #기분전환 #힐링 #인디
32858734,20210708,32858734,10476230,Without You,TEEKS,Without You,R&B/Soul,216,#밤 #잔잔한 #영화 #OST
32865560,20210708,32865560,10477653,First Grade (Super Duper Remix),"Super Duper , Max Leone",First Grade (Super Duper Remix),일렉트로니카,30,#유니크 #감각적인 #알앤비 #끈적함
32865693,20210708,32865693,10477680,Nothing In Return,Monsune,Nothing In Return,R&B/Soul,247,#나른한 #하이틴 #팝 #까페
32870128,20210708,32870128,10478544,Bad To Myself,Greyson Chance,Bad To Myself,POP,616,#저녁 #mbti #드라이브 #isfp
32872695,20210708,32872695,10479089,Too Good To Lose,Justin Jesso,Too Good To Lose,POP,"1,529",#여행 #음색깡패 #음색 #팝
32874030,20210708,32874030,10479411,ASMR,YELO (옐로),ASMR,R&B/Soul,"1,462",#감각적인 #세련된 #알앤비 #휴식
32887181,20210708,32887181,10482279,Four Letters,Lawson,Four Letters,POP,160,#저녁 #드라이브 #기분좋은
32899744,20210708,32899744,10484949,요,우주히피,요,"인디음악, 포크/블루스",351,#여름밤 #감성 #사랑 #인디
32903456,20210708,32903456,10485616,What a Time,Fickle Friends,What a Time,POP,309,#주말 #여행 #기분전환 #팝
32906419,20210708,32906419,10486229,로코는 로코다 (roco is roco),로코베리,로코는 로코다 (roco is roco),R&B/Soul,843,#피크닉 #카페 #신나는 #집콕
32912808,20210708,32912808,10487629,사랑을 하자,Risso (리소),사랑을 하자,R&B/Soul,452,#여름 #알앤비 #기분전환 #휴식
32922397,20210708,32922397,10489677,밤의 끝자락,BehindtheMoon,여름날의 너에게,"인디음악, 록/메탈",224,#여름밤 #레트로 #시티팝 #인디
32926951,20210708,32926951,10490794,Dance with me baby,최정윤,Dance with me baby,"인디음악, 일렉트로니카","2,838",#여름밤 #레트로 #감성 #시티팝
32928611,20210708,32928611,10491140,Towns,Forester,Towns,일렉트로니카,"1,068",#기분전환 #팝 #감성 #팝송
32929398,20210708,32929398,10491327,Let Go,Louie Blue,Let Go,POP,17,#유니크 #감각적인 #알앤비 #끈적함
32931709,20210708,32931709,10491722,My Little Society,프로미스나인,Weather,댄스,"3,331",#아이돌 #신나는 #하이틴
32932397,20210708,32932397,10491838,It's Ok If You Forget Me,Astrid S,It's Ok If You Forget Me,POP,"4,090",#매장음악 #그루브 #드라이브 #느낌있는
32936036,20210708,32936036,10492532,Congratulations,Winnetka Bowling League,The Romantic Way,록/메탈,218,#기분전환 #팝 #감성 #팝송
32941077,20210708,32941077,10493519,-77.82X-78.29,EVERGLOW (에버글로우),UNTOUCHABLE,댄스,"1,101",#편집샵 #에스파 #여자아이돌 #케이팝
32941078,20210708,32941078,10493519,-77.82X-78.29,EVERGLOW (에버글로우),GxxD BOY,랩/힙합,634,#편집샵 #아이오아이 #프로듀스101 #케이팝
32941215,20210708,32941215,10493556,THE BOYZ 5th MINI ALBUM [CHASE],더보이즈 (THE BOYZ),Insanity,댄스,"17,554",#편집샵 #감각적인 #트렌디 #케이팝
32946165,20210708,32946165,10494656,The Original Motion Picture Soundtrack: Pt. 2,Saint Motel,Slow Dance,"POP, 록/메탈",185,#하이틴 #태민 #청춘 #이데아
32946516,20210708,32946516,10494702,all my boyfriends,Silver Sphere,handle me,POP,"1,788",#고막여친 #하이틴 #기분전환 #팝
32951834,20210708,32951834,10495767,Tickets To My Downfall,"Machine Gun Kelly , blackbear",my ex's best friend,록/메탈,"2,224",#매장음악 #드라이브 #Pop #빌보드
32955963,20210708,32955963,10496778,S t u p i n u t s,lofi,dream come true (feat. Jade),"R&B/Soul, 인디음악","2,198",#카페 #카페음악 #한강 #산책
32956304,20210708,32956304,10496831,Maybe Don't (feat. JP Saxe),Maisie Peters,Maybe Don't (feat. JP Saxe),POP,"4,729",#창작 #배경음악 #프렌즈 #하트시그널
32958322,20210708,32958322,10497294,트웬티트웬티 Part.2,GRAY (그레이),Just Like The Rain,"R&B/Soul, 국내드라마","7,661",#비 #힙합 #비오는날 #국내힙합
32961890,20210708,32961890,10498065,맥주 어때!,이아람,맥주 어때!,"R&B/Soul, 인디음악","1,707",#밤 #한강 #인디 #산책
32963221,20210708,32963221,10498311,Amanda,Amanda Ong,"Living on My Own (Feat. Raimi Rusydi, Amit Kashyap)",POP,70,#기분전환 #휴식 #잔잔한 #외출
32966909,20210708,32966909,10498927,Baby Blue Shades,Bad Suns,Baby Blue Shades,POP,58,#하이틴 #레트로 #감성 #청춘
32970117,20210708,32970117,10499502,가을을 그리다,서교동의 밤,OH-A (feat. 경빈),"발라드, 인디음악",530,#여름밤 #재하의새벽 #인디
32972091,20210708,32972091,10499879,Stupid Boys,Bleached,Stupid Boys,록/메탈,37,#청춘 #하이틴
32977196,20210708,32977196,10500953,WE!,OVCOCO (오브코코),WE!,"R&B/Soul, 인디음악",555,#펍 #라운지 #레트로 #감성
32991424,20210708,32991424,10503793,Champagne Problems,Hugo Helmig,Champagne Problems,POP,"9,063",#매장음악 #드라이브 #감성 #팝송
32991566,20210708,32991566,10503829,Made In Lagos,WizKid,Essence,랩/힙합,24,#영국 #상반기 #Pop #빌보드
32995666,20210708,32995666,10504563,You’re Mines Still (feat. Drake),Yung Bleu,You’re Mines Still (feat. Drake),R&B/Soul,788,#힙합 #매장음악 #드라이브 #힐링
32997757,20210708,32997757,10505049,nswy: dream edits,HONNE,gone gone gone (dream edit),POP,759,#비오는날 #휴식 #감성 #포크
33009255,20210708,33009255,10507202,One Second Of One Day,Gunnar Gehl,One Night,POP,437,#혼자 #버스 #고막남친 #팝
33010630,20210708,33010630,10507451,누군가의 마음이 되면,예빛,누군가의 마음이 되면,"인디음악, 포크/블루스","8,665",#밤 #한강 #인디 #산책
33011359,20210708,33011359,10507591,Hurts Like Hell (The Remixes Vol.1),Zephyrtone,Hurts Like Hell (Chris Odd Remix),일렉트로니카,7,#유니크 #감각적인
33012144,20210708,33012144,10507763,Acrylic (Streaming Ver.),"Jess Ball , Nervo",Acrylic,일렉트로니카,41,#일렉 #유니크 #감각적인 #프로그레시브
33013123,20210708,33013123,10508066,positions,Ariana Grande,positions,POP,"26,488",#혼자 #그루브 #버스 #느낌있는
33014531,20210708,33014531,10508423,For Abby,JAWNY,Honeypie,POP,"3,789",#그루브 #드라이브 #카페
33020304,20210708,33020304,10509813,JASMIN,JBJ95,SHADUBIDU,댄스,744,#편집샵 #감각적인 #트렌디 #케이팝
33027461,20210708,33027461,10511219,Time,Mikey Dam,Time,POP,587,#서정적 #잔잔한 #감성 #사색
33029771,20210708,33029771,10511659,Remember Me,TEEKS,Remember Me,R&B/Soul,86,#신예 #잔잔한 #감성 #2021년
33039695,20210708,33039695,10513700,Ready Yet,Mokita,Ready Yet,POP,"1,729",#멜로너 #혼자 #버스 #Pop
33044319,20210708,33044319,10514568,Sippin' On Feelings (Francis VI Remix),Tep No,Sippin' On Feelings (Francis VI Remix),일렉트로니카,6,#발라드 #유니크 #감각적인
33045720,20210708,33045720,10514863,우린 자정을 넘어,윌콕스,우린 자정을 넘어,"R&B/Soul, 인디음악","2,729",#잔잔 #한강 #노래추천 #산책
33045744,20210708,33045744,10514873,Honey,Rook Monroe,Honey,POP,126,#기분업 #하이틴 #쇼핑 #청춘
33048436,20210708,33048436,10515511,Shiesty Season,Pooh Shiesty,Back In Blood (feat. Lil Durk),랩/힙합,410,#해외힙합 #힙합 #외국힙합 #2021년
33049133,20210708,33049133,10515688,Fly Away,이민규,Fly Away,발라드,39,#여름밤 #레트로 #시티팝 #인디
33056953,20210708,33056953,10517277,U.,"Coco & Breezy , Dawn Richard",U.,R&B/Soul,67,#청량한 #유니크 #감각적인 #매장음악
33059037,20210708,33059037,10517659,I Think I Have Da Blues,Teddy Wilson,The Little Things That Mean So Much,재즈,9,#재즈 #무드등
33059045,20210708,33059045,10517659,I Think I Have Da Blues,Charles Mingus,Goodbye Pork Pie Hat,재즈,0,#올드재즈 #재즈
33067077,20210708,33067077,10519233,The End,Justin Jesso,The End,POP,707,#저녁 #드라이브 #매장음악
33071537,20210708,33071537,10520327,Why,Russ,Why,랩/힙합,273,#랩 #밤 #재즈감성 #몽롱
33071998,20210708,33071998,10520440,colorblind,Mokita,colorblind,POP,"2,332",#매장음악 #혼자 #버스 #트렌디
33072250,20210708,33072250,10520473,Pick Up Your Feelings,Jazmine Sullivan,Pick Up Your Feelings,R&B/Soul,362,#감각적인 #세련된 #알앤비 #소울
33073048,20210708,33073048,10520643,More Than Friends,Aidan Bissett,More Than Friends,"POP, 록/메탈",29,#청춘 #하이틴
33074981,20210708,33074981,10521063,Why We're in the Streets,"Super American , Young Culture",Why We're in the Streets,록/메탈,28,#청춘 #하이틴
33077998,20210708,33077998,10521703,Flawed (feat. Gunna),Wale,Flawed (feat. Gunna),랩/힙합,59,#알앤비 #트랩 #힙합엘이 #감성
33097757,20210708,33097757,10525753,Don't Disturb Me,KVSE,Don't Disturb Me,랩/힙합,7,#힙합 #감성
33111832,20210708,33111832,10528684,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,telepatía,POP,"1,710",#주말 #팝 #Pop #빌보드
33121280,20210708,33121280,10530301,PLATE Hymns Vol.1,플레이트 (PLATE),주님 약속하신 말씀 위에 서,"CCM, 국내CCM",88,#최신 #CCM #CCM추천
33124651,20210708,33124651,10531031,Must Stop (feat. Sarah Barthel of Phantogram) [Live in Studio],ONR,Must Stop (feat. Sarah Barthel of Phantogram) [Live in Studio],"POP, 록/메탈",9,#잔잔한 #감성
33126545,20210708,33126545,10531376,Recursion,Rootkit,Sparks (feat. Casey Cook),일렉트로니카,10,#유니크 #감각적인
33129240,20210708,33129240,10531924,Money for Flowers,Paper Idol,Money for Flowers,POP,37,#청춘 #하이틴
33130680,20210708,33130680,10532241,Boy,Elias Boussnina,Summertime Blue,POP,452,#여름밤 #매력적인 #청량함 #남자보컬
33131398,20210708,33131398,10532405,Silence,Fish & Cake,□□(침묵;Silence),"CCM, 국내CCM",47,#최신 #CCM #CCM추천
33138397,20210708,33138397,10533976,우리만은,최유리,혼잣말,"인디음악, 포크/블루스","1,290",#밤 #새벽감성 #인디 #산책
33140435,20210708,33140435,10534403,주님께 나아갑니다,수상한 거리,주님께 나아갑니다,"CCM, 워십",53,#최신 #CCM #CCM추천
33142616,20210708,33142616,10534867,HARD FEELINGS,Julie Bergan,Commando,POP,58,#유니크 #감각적인 #스타일리시 #매장음악
33144576,20210708,33144576,10535286,임하시네,뉴하트워십 (New Heart Worship),임하시네,"CCM, 국내CCM",19,#국내ccm #CCM #CCM추천
33147314,20210708,33147314,10535748,Be Somebody (Remixes),Dillon Francis,Be Somebody (Dillon Francis VIP Remix) (Feat. Evie Irie),일렉트로니카,30,#유니크 #감각적인 #기분전환 #감성
33153397,20210708,33153397,10537286,PLATE Hymns Vol.2,플레이트 (PLATE),주님의 뜻을 이루소서,"CCM, 국내CCM",56,#최신 #CCM #CCM추천
33158116,20210708,33158116,10538356,네가 사는 시간 속에,김복유,네가 사는 시간 속에,"CCM, 국내CCM",494,#CCM #CCM추천 #ccm모음 #익숙한
33159112,20210708,33159112,10538559,내 삶에,권태연,내 삶에,"CCM, 국내CCM",35,#최신 #CCM #CCM추천
33159390,20210708,33159390,10538631,Cheese (치즈),라붐 (LABOUM),Cheese (치즈),발라드,"1,058",#편집샵 #발라드 #감성 #케이팝
33159486,20210708,33159486,10538658,아름다워 (You’re Beautiful),뉴제너레이션워십 (New Generation Worship),아름다워 (You're Beautiful) (Feat. 천관웅),"CCM, 워십",33,#국내ccm #CCM #CCM추천
33160569,20210708,33160569,10538914,IDK,Sara Diamond,Sunday,POP,18,#유니크 #감각적인
33162976,20210708,33162976,10539451,Our Paradise,paulkyte (폴카이트),Our Paradise,R&B/Soul,539,#잔잔한어쿠스틱 #짝사랑 #회상 #퇴근길
33162978,20210708,33162978,10539453,예쁘게 말하는 게,Chan,예쁘게 말하는 게,"R&B/Soul, 인디음악","1,453",#한강 #감성 #인디 #산책
33174125,20210708,33174125,10541722,Anyone,Justin Bieber,Anyone,POP,"16,567",#비 #혼자 #버스 #팝
33175413,20210708,33175413,10542049,PLATE Hymns Vol.3,플레이트 (PLATE),주와 같이 길 가는 것,"CCM, 국내CCM",80,#추천찬양 #CCM추천 #최신찬양 #국내ccm
33178430,20210708,33178430,10542657,If You Know That I'm Lonely,Fur,If You Know That I'm Lonely,록/메탈,64,#하이틴 #감성 #청춘 #Pop
33180043,20210708,33180043,10543044,Antidote to Being Bored,Oscar Lang,Something Has Changed,록/메탈,43,#청춘 #하이틴
33182676,20210708,33182676,10543558,Poster Girl,Zara Larsson,Talk About Love (Feat. Young Thug),POP,"5,913",#여행 #매장음악 #팝
33188363,20210708,33188363,10544339,Butterflies,Johnny Stimson,Butterflies,POP,"8,252",#멜로너 #여행 #팝 #Pop
33191689,20210708,33191689,10544891,하늘에 별을 셀 수 있는가 Vol.3,유효림,예수 나를 오라하네 (Feat. 문정미),"CCM, 국내CCM",77,#추천찬양 #CCM추천 #최신찬양 #국내ccm
33195858,20210708,33195858,10545671,HEAVEN,박찬미,HEAVEN,"CCM, 국내CCM",83,#국내ccm #CCM #CCM추천
33196608,20210708,33196608,10545848,RICH KID$,FAANGS,RICH KID$,POP,70,#유니크 #감각적인 #EDM #드라이브
33200337,20210708,33200337,10546646,kindle,gump,녹아,"R&B/Soul, 인디음악",317,#알앤비 #인디음악 #인디
33204154,20210708,33204154,10547393,Blame Game,Beach Bunny,Good Girls (Don't Get Used),록/메탈,51,#하이틴 #레트로 #감성 #청춘
33205508,20210708,33205508,10547734,시편 1편 ‘복이 있는 사람',나무엔,시편 1편 '복이 있는 사람',"CCM, 국내CCM",88,#추천찬양 #CCM추천 #최신찬양 #국내ccm
33207661,20210708,33207661,10548056,주만 봄,박주안,주만 봄,"CCM, 국내CCM",81,#국내ccm #CCM #CCM추천
33208342,20210708,33208342,10548146,빛,"함부영 , 홀리원",빛,"CCM, 국내CCM",128,#찬양 #CCM #CCM추천 #국내ccm
33211448,20210708,33211448,10548521,34+35 (Remix),Ariana Grande,34+35 (Remix) (Feat. Doja Cat & Megan Thee Stallion),POP,"3,999",#혼자 #버스 #기몽초 #팝
33214884,20210708,33214884,10549355,God's Bathroom Floor,Atmosphere,God's Bathroom Floor,랩/힙합,33,#힙합 #감성
33218153,20210708,33218153,10549999,오직 주님이,OVERFLOW (오버플로우),오직 주님이,"CCM, 국내CCM",44,#국내ccm #CCM #CCM추천
33219069,20210708,33219069,10550118,홀리조이워십 찬송가,홀리조이워십 (Holy Joy),구주의 십자가 보혈로,"CCM, 워십",30,#국내ccm #CCM #CCM추천
33219764,20210708,33219764,10550256,Sunflower,Miller Blue,Sunflower [Live & Acoustic],R&B/Soul,13,#잔잔한 #감성
33222160,20210708,33222160,10550758,Fellowship,Serpentwithfeet,"Fellowship (feat. Sampha,Lil Silva)",R&B/Soul,15,#감각적인 #브이로그 #글로벌 #팝송
33225845,20210708,33225845,10551380,Never Mind,bshp,Never Mind (Acoustic),R&B/Soul,6,#잔잔한 #감성
33227630,20210708,33227630,10551707,Little Demon,Cand:ce (캔디스),Little Demon,"R&B/Soul, 인디음악",203,#밤 #느낌있는 #한강 #산책
33228514,20210708,33228514,10551910,City Lights (feat. Iveta),Papuga,City Lights (feat. Iveta),일렉트로니카,4,#유니크 #감각적인 #알앤비 #뮤직카로마
33231291,20210708,33231291,10552494,"Love, Death & Dancing (Vol. 6: Live At Unwound Studios)",Jack Garratt,Only The Bravest (Live At Unwound Studios),POP,39,#휴식 #잔잔한 #감성
33231492,20210708,33231492,10552520,Last Day In,Kodak Black,Last Day In,랩/힙합,397,#힙합 #드라이브 #트렌디 #생각정리
33232354,20210708,33232354,10552698,Ride for Me,B Young,Ride for Me,랩/힙합,204,#술과음악 #퇴근길 #잔잔한 #클럽
33235083,20210708,33235083,10553293,"벌써, 보고싶어",1ho (원호),"벌써, 보고싶어 (Prod.공기남)","R&B/Soul, 인디음악","1,991",#이별 #한강 #사랑 #산책
33239946,20210708,33239946,10554370,One Day,BEXAR,One Day,컨트리,2,#기분전환 #외출
33243079,20210708,33243079,10555067,Teen Scene (Remixes),MAETA,Teen Scene (Wax Motif Remix) (Feat. Buddy),R&B/Soul,46,#유니크 #감각적인 #매장음악
33243732,20210708,33243732,10555215,I Say Stupid Things,Ericka Jane,I Say Stupid Things,POP,137,#프렌즈 #하이틴 #하트시그널 #사랑
33250748,20210708,33250748,10557051,Lonely (feat. HXLMXS),MORT,Lonely (feat. HXLMXS),랩/힙합,35,#힙합 #술 #감성 #신나는
33253443,20210708,33253443,10557646,Revelation,이터널선샤인 (Eternal Sunshine),이 길의 끝에,"CCM, 국내CCM",64,#CCM #CCM추천 #국내ccm #사랑
33253494,20210708,33253494,10557668,"CIX 4th EP Album ‘HELLO’ Chapter Ø. Hello, Strange Dream",CIX (씨아이엑스),Cinema,댄스,"9,003",#여름 #청량 #숨은명곡 #신나는
33254836,20210708,33254836,10557968,Reinvented,Vic Santoro,Reinvented,랩/힙합,6,#해외힙합 #힙합 #감성 #외국힙합
33257156,20210708,33257156,10558433,집에 가자,예빛,집에 가자,"인디음악, 포크/블루스","2,991",#인디 #밤 #감성 #봄
33260212,20210708,33260212,10559189,Hue.,SICA,Hue.,랩/힙합,9,#힙합 #휴식 #감성 #혼술
33262610,20210708,33262610,10559791,"Fight For You (From the Original Motion Picture ""Judas and the Black Messiah"")",H.E.R.,"Fight For You (From the Original Motion Picture ""Judas and the Black Messiah"")","R&B/Soul, 국외영화",290,#아카데미시상식 #드라이브 #느낌있는 #OST
33272315,20210708,33272315,10561727,no filter,오곤,no filter,"발라드, 인디음악",248,#여름밤 #밤 #잔잔한 #인디
33272877,20210708,33272877,10561825,The Blessing 축복,예람워십,The Blessing 축복,"CCM, 국내CCM",181,#찬양 #최신 #CCM추천 #국내ccm
33274897,20210708,33274897,10562309,할렐루야 그 성소에서 (시편150편),아가파오 워십 (AGAPAO Worship),할렐루야 그 성소에서 (시편150편),"CCM, 국내CCM",90,#국내ccm #CCM #CCM추천
33275112,20210708,33275112,10562352,주님만,브리지 임팩트,주님만,"CCM, 국내CCM",54,#국내ccm #CCM #CCM추천
33280271,20210708,33280271,10563254,What Is Love?,"Pell , glbl wrmng",What Is Love? (Feat. Anjelika Jelly Joseph),랩/힙합,29,#힙합 #세련된 #비트 #감성
33282060,20210708,33282060,10563552,She's Wild,"The Beach , Merk & Kremont",She's Wild,POP,82,#유니크 #감각적인 #혼자 #버스
33287963,20210708,33287963,10564528,the way that you see me (Feat. Ayleen Valentine),"Sarcastic Sounds , Rxseboy , Powfu",the way that you see me (Feat. Ayleen Valentine),랩/힙합,"1,049",#기분전환 #팝 #감성 #팝송
33295468,20210708,33295468,10566104,Cool Dry Place,Katy Kirby,Traffic!,포크,28,#드라이브 #로드트립 #기분전환 #산책
33298467,20210708,33298467,10566768,Keeps Me Coming Back,Wild,Keeps Me Coming Back,록/메탈,10,#기분전환 #외출
33299057,20210708,33299057,10566876,메세지 찬송 3rd,"조찬미 , 홀리원",위로 (죄짐 맡은 우리 구주) (Feat. 조찬미),"CCM, 워십",190,#국내ccm #CCM #CCM추천
